basename,sap_score
binder00823_CD20_46-217,52.993
binder00824_CD20_46-217,68.831
binder00825_CD20_46-217,65.762
binder00826_CD20_46-217,43.591
binder00827_CD20_46-217,60.228
binder00828_CD20_46-217,40.32
binder00829_CD20_46-217,40.136
binder00830_CD20_46-217,39.384
binder00831_CD20_46-217,57.703
binder00832_CD20_46-217,47.595
binder00833_CD20_46-217,55.359
binder00834_CD20_46-217,67.593
binder00835_CD20_46-217,56.448
binder00836_CD20_46-217,64.734
binder00837_CD20_46-217,44.491
binder00838_CD20_46-217,65.573
binder00839_CD20_46-217,43.075
binder00840_CD20_46-217,46.157
binder00841_CD20_46-217,37.137
binder00842_CD20_46-217,104.38
binder00843_CD20_46-217,40.297
binder00844_CD20_46-217,69.1
binder00845_CD20_46-217,56.649
binder00846_CD20_46-217,53.754
binder00847_CD20_46-217,62.645
binder00848_CD20_46-217,46.696
binder00849_CD20_46-217,60.606
binder00850_CD20_46-217,61.996
binder00851_CD20_46-217,59.546
binder00852_CD20_46-217,40.771
binder00853_CD20_46-217,46.57
binder00854_CD20_46-217,47.435
binder00855_CD20_46-217,67.721
binder00856_CD20_46-217,68.099
binder00857_CD20_46-217,53.678
binder00858_CD20_46-217,59.232
binder00859_CD20_46-217,53.672
binder00860_CD20_46-217,54.803
binder00861_CD20_46-217,72.828
binder00862_CD20_46-217,42.713
binder00863_CD20_46-217,54.623
binder00864_CD20_46-217,63.867
binder00865_CD20_46-217,84.398
binder00866_CD20_46-217,48.473
binder00867_CD20_46-217,37.358
binder00868_CD20_46-217,57.606
binder00869_CD20_46-217,61.264
binder00870_CD20_46-217,80.195
binder00871_CD20_46-217,62.479
binder00872_CD20_46-217,61.99
binder00873_CD20_46-217,73.461
binder00874_CD20_46-217,62.011
binder00875_CD20_46-217,56.019
binder00876_CD20_46-217,59.776
binder00877_CD20_46-217,52.999
binder00878_CD20_46-217,52.231
binder00879_CD20_46-217,56.693
binder00880_CD20_46-217,43.666
binder00881_CD20_46-217,42.561
binder00882_CD20_46-217,50.206
binder00883_CD20_46-217,45.813
binder00884_CD20_46-217,64.647
binder00885_CD20_46-217,74.939
binder00886_CD20_46-217,62.756
binder00887_CD20_46-217,64.454
binder00888_CD20_46-217,53.704
binder00889_CD20_46-217,59.679
binder00890_CD20_46-217,54.333
binder00891_CD20_46-217,53.866
binder00892_CD20_46-217,81.683
binder00893_CD20_46-217,51.055
binder00894_CD20_46-217,51.899
binder00895_CD20_46-217,49.262
binder00896_CD20_46-217,46.269
binder00897_CD20_46-217,37.053
binder00898_CD20_46-217,77.455
binder00899_CD20_46-217,74.158
binder00900_CD20_46-217,45.148
binder00901_CD20_46-217,39.125
binder00902_CD20_46-217,46.377
binder00903_CD20_46-217,48.304
binder00904_CD20_46-217,54.559
binder00905_CD20_46-217,48.536
binder00906_CD20_46-217,64.914
binder00907_CD20_46-217,75.12
binder00908_CD20_46-217,41.828
binder00909_CD20_46-217,45.477
binder00910_CD20_46-217,52.89
binder00911_CD20_46-217,44.074
binder00912_CD20_46-217,49.26
binder00913_CD20_46-217,53.323
binder00914_CD20_46-217,54.432
binder00915_CD20_46-217,58.333
binder00916_CD20_46-217,100.185
binder00917_CD20_46-217,69.753
binder00918_CD20_46-217,35.738
binder00919_CD20_46-217,60.31
binder00920_CD20_46-217,64.386
binder00921_CD20_46-217,46.297
binder00922_CD20_46-217,65.094
binder00923_CD20_46-217,64.214
binder00924_CD20_46-217,48.087
binder00925_CD20_46-217,50.573
binder00926_CD20_46-217,50.652
binder00927_CD20_46-217,36.801
binder00928_CD20_46-217,47.157
binder00929_CD20_46-217,46.706
binder00930_CD20_46-217,56.069
binder00931_CD20_46-217,38.995
binder00932_CD20_46-217,41.401
binder00933_CD20_46-217,89.878
binder00934_CD20_46-217,62.927
binder00935_CD20_46-217,46.858
binder00936_CD20_46-217,54.497
binder00937_CD20_46-217,96.163
binder00938_CD20_46-217,87.417
binder00939_CD20_46-217,56.956
binder00940_CD20_46-217,66.016
binder00941_CD20_46-217,57.364
binder00942_CD20_46-217,75.056
binder00943_CD20_46-217,78.293
binder00944_CD20_46-217,61.022
binder00945_CD20_46-217,56.845
binder00946_CD20_46-217,95.452
binder00947_CD20_46-217,90.944
binder00948_CD20_46-217,111.354
binder00949_CD20_46-217,92.147
binder00950_CD20_46-217,76.767
binder00951_CD20_46-217,72.328
binder00952_CD20_46-217,78.457
binder00953_CD20_46-217,66.429
binder00954_CD20_46-217,77.841
binder00955_CD20_46-217,97.993
binder00956_CD20_46-217,65.528
binder00957_CD20_46-217,78.045
binder00958_CD20_46-217,82.352
binder00959_CD20_46-217,85.664
binder00960_CD20_46-217,59.855
binder00961_CD20_46-217,72.27
binder00962_CD20_46-217,88.613
binder00963_CD20_46-217,92.224
binder00964_CD20_46-217,82.693
binder00965_CD20_46-217,66.53
binder00966_CD20_46-217,72.874
binder00967_CD20_46-217,83.838
binder00968_CD20_46-217,155.877
binder00969_CD20_46-217,153.734
binder00970_CD20_46-217,105.926
binder00971_CD20_46-217,88.461
binder00972_CD20_46-217,80.794
binder00973_CD20_46-217,143.268
binder00974_CD20_46-217,79.943
binder00975_CD20_46-217,79.392
binder00976_CD20_46-217,77.197
binder00977_CD20_46-217,91.946
binder00978_CD20_46-217,95.488
binder00979_CD20_46-217,89.568
binder00980_CD20_46-217,86.727
binder00981_CD20_46-217,91.52
binder00982_CD20_46-217,78.83
binder00983_CD20_46-217,83.501
binder00984_CD20_46-217,78.094
binder00985_CD20_46-217,60.463
binder00986_CD20_46-217,106.326
binder00987_CD20_46-217,62.883
binder00988_CD20_46-217,70.307
binder00989_CD20_46-217,66.968
binder00990_CD20_46-217,79.144
binder00991_CD20_46-217,73.601
binder00992_CD20_46-217,63.741
binder00993_CD20_46-217,76.498
binder00994_CD20_46-217,85.731
binder00995_CD20_46-217,77.945
binder00996_CD20_46-217,69.103
binder00997_CD20_46-217,70.921
binder00998_CD20_46-217,93.452
binder00999_CD20_46-217,84.485
binder01000_CD20_46-217,80.178
binder01001_CD20_46-217,94.404
binder01002_CD20_46-217,81.973
binder01003_CD20_46-217,85.534
binder01004_CD20_46-217,72.242
binder01005_CD20_46-217,78.436
binder01006_CD20_46-217,67.943
binder01007_CD20_46-217,75.087
binder01008_CD20_46-217,80.642
binder01009_CD20_46-217,81.182
binder01010_CD20_46-217,74.657
binder01011_CD20_46-217,83.211
binder01012_CD20_46-217,88.067
binder01013_CD20_46-217,71.369
binder01014_CD20_46-217,82.306
binder01015_CD20_46-217,57.218
binder01016_CD20_46-217,68.317
binder01017_CD20_46-217,67.105
binder01018_CD20_46-217,181.578
binder01019_CD20_46-217,95.603
binder01020_CD20_46-217,66.109
binder01021_CD20_46-217,100.592
binder01022_CD20_46-217,116.379
binder01023_CD20_46-217,145.279
binder01024_CD20_46-217,167.616
binder01025_CD20_46-217,78.149
binder01026_CD20_46-217,78.691
binder01027_CD20_46-217,74.405
binder01028_CD20_46-217,79.422
binder01029_CD20_46-217,88.912
binder01030_CD20_46-217,79.291
binder01031_CD20_46-217,83.676
binder01032_CD20_46-217,85.91
binder01033_CD20_46-217,57.022
binder01034_CD20_46-217,83.696
binder01035_CD20_46-217,66.011
binder01036_CD20_46-217,89.06
binder01037_CD20_46-217,68.657
binder01038_CD20_46-217,79.178
binder01039_CD20_46-217,93.242
binder01040_CD20_46-217,69.696
binder01041_CD20_46-217,81.088
binder01042_CD20_46-217,87.269
binder01043_CD20_46-217,58.417
binder01044_CD20_46-217,68.009
binder01045_CD20_46-217,74.298
binder01046_CD20_46-217,86.382
binder01047_CD20_46-217,93.265
binder01048_CD20_46-217,58.217
binder01049_CD20_46-217,59.22
binder01050_CD20_46-217,93.096
binder01051_CD20_46-217,60.624
binder01052_CD20_46-217,59.28
binder01053_CD20_46-217,89.887
binder01054_CD20_46-217,83.196
binder01055_CD20_46-217,63.357
binder01056_CD20_46-217,77.085
binder01057_CD20_46-217,72.561
binder01058_CD20_46-217,179.692
binder01059_CD20_46-217,62.055
binder01060_CD20_46-217,67.954
binder01061_CD20_46-217,57.829
binder01062_CD20_46-217,66.159
binder01063_CD20_46-217,68.454
binder01064_CD20_46-217,63.7
binder01065_CD20_46-217,57.521
binder01066_CD20_46-217,81.669
binder01067_CD20_46-217,90.548
binder01068_CD20_46-217,56.301
binder01069_CD20_46-217,80.067
binder01070_CD20_46-217,68.185
binder01071_CD20_46-217,73.847
binder01072_CD20_46-217,178.06
binder01073_CD20_46-217,145.073
binder01074_CD20_46-217,41.314
binder01075_CD20_46-217,82.15
binder01076_CD20_46-217,76.007
binder01077_CD20_46-217,85.353
binder01078_CD20_46-217,179.587
binder01079_CD20_46-217,59.488
binder01080_CD20_46-217,177.56
binder01081_CD20_46-217,77.465
binder01082_CD20_46-217,84.089
binder01083_CD20_46-217,90.32
binder01084_CD20_46-217,88.759
binder01085_CD20_46-217,75.096
binder01086_CD20_46-217,63.716
binder01087_CD20_46-217,78.038
binder01088_CD20_46-217,49.081
binder01089_CD20_46-217,97.809
binder01090_CD20_46-217,68.327
binder01091_CD20_46-217,90.138
binder01092_CD20_46-217,75.002
binder01093_CD20_46-217,68.209
binder01094_CD20_46-217,205.283
binder01095_CD20_46-217,76.034
binder01096_CD20_46-217,54.469
binder01097_CD20_46-217,86.919
binder01098_CD20_46-217,65.452
binder01099_CD20_46-217,54.101
binder01100_CD20_46-217,75.929
binder01101_CD20_46-217,77.822
binder01102_CD20_46-217,107.681
binder01103_CD20_46-217,155.201
binder01104_CD20_46-217,77.217
binder01105_CD20_46-217,100.721
binder01106_CD20_46-217,63.38
binder01107_CD20_46-217,72.706
binder01108_CD20_46-217,184.324
binder01109_CD20_46-217,207.635
binder01110_CD20_46-217,68.359
binder01111_CD20_46-217,81.596
binder01112_CD20_46-217,69.535
binder01113_CD20_46-217,88.945
binder01114_CD20_46-217,152.547
binder01115_CD20_46-217,159.874
binder01116_CD20_46-217,207.875
binder01117_CD20_46-217,72.101
binder01118_CD20_46-217,87.261
binder01119_CD20_46-217,74.509
binder01120_CD20_46-217,75.732
binder01121_CD20_46-217,138.148
binder01122_CD20_46-217,65.057
binder01123_CD20_46-217,73.282
binder01124_CD20_46-217,87.826
binder01125_CD20_46-217,85.362
binder01126_CD20_46-217,68.408
binder01127_CD20_46-217,81.319
binder01128_CD20_46-217,85.125
binder01129_CD20_46-217,79.971
binder01130_CD20_46-217,192.005
binder01131_CD20_46-217,71.292
binder01132_CD20_46-217,73.05
binder01133_CD20_46-217,92.488
binder01134_CD20_46-217,86.75
binder01135_CD20_46-217,60.814
binder01136_CD20_46-217,96.181
binder01137_CD20_46-217,73.384
binder01138_CD20_46-217,179.262
binder01139_CD20_46-217,72.413
binder01140_CD20_46-217,72.71
binder01141_CD20_46-217,69.959
binder01142_CD20_46-217,93.612
binder01143_CD20_46-217,177.799
binder01144_CD20_46-217,165.826
binder01145_CD20_46-217,166.855
binder01146_CD20_46-217,186.368
binder01147_CD20_46-217,72.058
binder01148_CD20_46-217,47.9
binder01149_CD20_46-217,80.409
binder01150_CD20_46-217,59.14
binder01151_CD20_46-217,187.616
binder01152_CD20_46-217,65.033
binder01153_CD20_46-217,149.914
binder01154_CD20_46-217,79.811
binder01155_CD20_46-217,198.221
binder01156_CD20_46-217,83.166
binder01157_CD20_46-217,79.201
binder01158_CD20_46-217,81.663
binder01159_CD20_46-217,90.517
binder01160_CD20_46-217,156.595
binder01161_CD20_46-217,233.679
binder01162_CD20_46-217,160.84
binder01163_CD20_46-217,164.51
binder01164_CD20_46-217,79.804
binder01165_CD20_46-217,79.019
binder01166_CD20_46-217,130.838
binder01167_CD20_46-217,84.973
binder01168_CD20_46-217,154.223
binder01169_CD20_46-217,164.57
binder01170_CD20_46-217,72.46
binder01171_CD20_46-217,172.72
binder01172_CD20_46-217,187.305
binder01173_CD20_46-217,82.174
binder01174_CD20_46-217,128.961
binder01175_CD20_46-217,101.131
binder01176_CD20_46-217,74.373
binder01177_CD20_46-217,126.285
binder01178_CD20_46-217,66.876
binder01179_CD20_46-217,156.105
binder01180_CD20_46-217,101.11
binder01181_CD20_46-217,201.829
binder01182_CD20_46-217,47.93
binder01183_CD20_46-217,67.658
binder01184_CD20_46-217,90.685
binder01185_CD20_46-217,168.579
binder01186_CD20_46-217,50.774
binder01187_CD20_46-217,86.759
binder01188_CD20_46-217,189.846
binder01189_CD20_46-217,99.639
binder01190_CD20_46-217,69.327
binder01191_CD20_46-217,98.59
binder01192_CD20_46-217,62.031
binder01193_CD20_46-217,87.63
binder01194_CD20_46-217,58.94
binder01195_CD20_46-217,91.701
binder01196_CD20_46-217,79.716
binder01197_CD20_46-217,78.893
binder01198_CD20_46-217,92.854
binder01199_CD20_46-217,85.574
binder01200_CD20_46-217,73.177
binder01201_CD20_46-217,74.582
binder01202_CD20_46-217,62.565
binder01203_CD20_46-217,62.674
binder01204_CD20_46-217,89.657
binder01205_CD20_46-217,92.141
binder01206_CD20_46-217,65.493
binder01207_CD20_46-217,67.113
binder01208_CD20_46-217,88.07
binder01209_CD20_46-217,57.085
binder01210_CD20_46-217,97.197
binder01211_CD20_46-217,75.307
binder01212_CD20_46-217,74.718
binder01213_CD20_46-217,139.487
binder01214_CD20_46-217,89.084
binder01215_CD20_46-217,92.291
binder01216_CD20_46-217,61.643
binder01217_CD20_46-217,93.081
binder01218_CD20_46-217,85.589
binder01219_CD20_46-217,66.298
binder01220_CD20_46-217,87.079
binder01221_CD20_46-217,83.152
binder01222_CD20_46-217,144.935
binder01223_CD20_46-217,83.972
binder01224_CD20_46-217,64.24
binder01225_CD20_46-217,57.86
binder01226_CD20_46-217,75.428
binder01227_CD20_46-217,210.717
binder01228_CD20_46-217,73.753
binder01229_CD20_46-217,69.591
binder01230_CD20_46-217,62.766
binder01231_CD20_46-217,73.059
binder01232_CD20_46-217,63.424
binder01233_CD20_46-217,65.068
binder01234_CD20_46-217,79.644
binder01235_CD20_46-217,87.079
binder01236_CD20_46-217,95.355
binder01237_CD20_46-217,72.968
binder01238_CD20_46-217,74.343
binder01239_CD20_46-217,78.072
binder01240_CD20_46-217,72.486
binder01241_CD20_46-217,77.037
binder01242_CD20_46-217,81.873
binder01243_CD20_46-217,70.34
binder01244_CD20_46-217,92.311
binder01245_CD20_46-217,98.946
binder01246_CD20_46-217,75.741
binder01247_CD20_46-217,68.564
binder01248_CD20_46-217,93.541
binder01249_CD20_46-217,67.768
binder01250_CD20_46-217,88.888
binder01251_CD20_46-217,60.554
binder01252_CD20_46-217,94.572
binder01253_CD20_46-217,73.52
binder01254_CD20_46-217,165.937
binder01255_CD20_46-217,165.086
binder01256_CD20_46-217,81.804
binder01257_CD20_46-217,70.039
binder01258_CD20_46-217,69.431
binder01259_CD20_46-217,165.991
binder01260_CD20_46-217,145.006
binder01261_CD20_46-217,184.438
binder01262_CD20_46-217,73.823
binder01263_CD20_46-217,160.156
binder01264_CD20_46-217,80.419
binder01265_CD20_46-217,183.442
binder01266_CD20_46-217,137.5
binder01267_CD20_46-217,166.365
binder01268_CD20_46-217,178.55
binder01269_CD20_46-217,156.304
binder01270_CD20_46-217,86.762
binder01271_CD20_46-217,69.94
binder01272_CD20_46-217,97.034
binder01273_CD20_46-217,168.549
binder01274_CD20_46-217,150.86
binder01275_CD20_46-217,72.026
binder01276_CD20_46-217,91.256
binder01277_CD20_46-217,64.579
binder01278_CD20_46-217,64.901
binder01279_CD20_46-217,54.9
binder01280_CD20_46-217,150.663
binder01281_CD20_46-217,173.122
binder01282_CD20_46-217,139.279
binder01283_CD20_46-217,160.914
binder01284_CD20_46-217,69.692
binder01285_CD20_46-217,84.539
binder01286_CD20_46-217,76.644
binder01287_CD20_46-217,78.364
binder01288_CD20_46-217,202.149
binder01289_CD20_46-217,188.904
binder01290_CD20_46-217,159.621
binder01291_CD20_46-217,158.527
binder01292_CD20_46-217,163.382
binder01293_CD20_46-217,89.582
binder01294_CD20_46-217,94.548
binder01295_CD20_46-217,76.804
binder01296_CD20_46-217,71.923
binder01297_CD20_46-217,79.199
binder01298_CD20_46-217,159.824
binder01299_CD20_46-217,188.104
binder01300_CD20_46-217,175.159
binder01301_CD20_46-217,176.185
binder01302_CD20_46-217,157.296
binder01303_CD20_46-217,177.334
binder01304_CD20_46-217,170.796
binder01305_CD20_46-217,154.2
binder01306_CD20_46-217,159.206
binder01307_CD20_46-217,82.405
binder01308_CD20_46-217,91.989
binder01309_CD20_46-217,59.442
binder01310_CD20_46-217,77.887
binder01311_CD20_46-217,74.532
binder01312_CD20_46-217,220.733
binder01313_CD20_46-217,61.377
binder01314_CD20_46-217,188.468
binder01315_CD20_46-217,169.222
binder01316_CD20_46-217,154.097
binder01317_CD20_46-217,163.425
binder01318_CD20_46-217,175.762
binder01319_CD20_46-217,150.209
binder01320_CD20_46-217,154.62
binder01321_CD20_46-217,173.507
binder01322_CD20_46-217,141.102
binder01323_CD20_46-217,147.949
binder01324_CD20_46-217,165.076
binder01325_CD20_46-217,108.919
binder01326_CD20_46-217,80.449
binder01327_CD20_46-217,72.46
binder01328_CD20_46-217,57.199
binder01329_CD20_46-217,188.877
binder01330_CD20_46-217,180.736
binder01331_CD20_46-217,151.773
binder01332_CD20_46-217,165.96
binder01333_CD20_46-217,168.096
binder01334_CD20_46-217,155.907
binder01335_CD20_46-217,135.765
binder01336_CD20_46-217,157.345
binder01337_CD20_46-217,181.39
binder01338_CD20_46-217,178.025
binder01339_CD20_46-217,171.824
binder01340_CD20_46-217,81.789
binder01341_CD20_46-217,70.017
binder01342_CD20_46-217,71.607
binder01343_CD20_46-217,77.023
binder01344_CD20_46-217,69.358
binder01345_CD20_46-217,92.671
binder01346_CD20_46-217,82.513
binder01347_CD20_46-217,94.22
binder01348_CD20_46-217,74.041
binder01349_CD20_46-217,229.664
binder01350_CD20_46-217,53.356
binder01351_CD20_46-217,209.102
binder01352_CD20_46-217,83.822
binder01353_CD20_46-217,160.193
binder01354_CD20_46-217,196.801
binder01355_CD20_46-217,167.752
binder01356_CD20_46-217,193.793
binder01357_CD20_46-217,158.987
binder01358_CD20_46-217,158.799
binder01359_CD20_46-217,169.3
binder01360_CD20_46-217,143.688
binder01361_CD20_46-217,177.204
binder01362_CD20_46-217,173.676
binder01363_CD20_46-217,146.157
binder01364_CD20_46-217,137.166
binder01365_CD20_46-217,161.598
binder01366_CD20_46-217,167.075
binder01367_CD20_46-217,84.554
binder01368_CD20_46-217,69.884
binder01369_CD20_46-217,99.722
binder01370_CD20_46-217,68.796
binder01371_CD20_46-217,80.723
binder01372_CD20_46-217,96.821
binder01373_CD20_46-217,97.041
binder01374_CD20_46-217,91.313
binder01375_CD20_46-217,98.481
binder01376_CD20_46-217,141.718
binder01377_CD20_46-217,55.091
binder01378_CD20_46-217,90.709
binder01379_CD20_46-217,239.19
binder01380_CD20_46-217,177.212
binder01381_CD20_46-217,98.792
binder01382_CD20_46-217,79.206
binder01383_CD20_46-217,170.163
binder01384_CD20_46-217,129.57
binder01385_CD20_46-217,171.33
binder01386_CD20_46-217,180.446
binder01387_CD20_46-217,142.021
binder01388_CD20_46-217,145.52
binder01389_CD20_46-217,171.398
binder01390_CD20_46-217,144.042
binder01391_CD20_46-217,73.896
binder01392_CD20_46-217,109.237
binder01393_CD20_46-217,82.979
binder01394_CD20_46-217,69.991
binder01395_CD20_46-217,68.945
binder01396_CD20_46-217,77.008
binder01397_CD20_46-217,95.875
binder01398_CD20_46-217,77.217
binder01399_CD20_46-217,67.306
binder01400_CD20_46-217,52.04
binder01401_CD20_46-217,39.791
binder01402_CD20_46-217,42.16
binder01403_CD20_46-217,43.515
binder01404_CD20_46-217,70.353
binder01405_CD20_46-217,43.113
binder01406_CD20_46-217,36.913
binder01407_CD20_46-217,44.154
binder01408_CD20_46-217,47.054
binder01409_CD20_46-217,41.571
binder01410_CD20_46-217,47.402
binder01411_CD20_46-217,48.851
binder01412_CD20_46-217,52.321
binder01413_CD20_46-217,41.985
binder01414_CD20_46-217,43.983
binder01415_CD20_46-217,43.136
binder01416_CD20_46-217,45.059
binder01417_CD20_46-217,52.343
binder01418_CD20_46-217,38.969
binder01419_CD20_46-217,40.578
binder01420_CD20_46-217,45.871
binder01421_CD20_46-217,107.972
binder01422_CD20_46-217,43.096
binder01423_CD20_46-217,39.384
binder01424_CD20_46-217,52.89
binder01425_CD20_46-217,54.744
binder01426_CD20_46-217,53.959
binder01427_CD20_46-217,35.499
binder01428_CD20_46-217,54.818
binder01429_CD20_46-217,42.081
binder01430_CD20_46-217,44.539
binder01431_CD20_46-217,58.138
binder01432_CD20_46-217,48.654
binder01433_CD20_46-217,45.081
binder01434_CD20_46-217,42.024
binder01435_CD20_46-217,44.036
binder01436_CD20_46-217,43.626
binder01437_CD20_46-217,42.475
binder01438_CD20_46-217,64.266
binder01439_CD20_46-217,48.385
binder01440_CD20_46-217,85.453
binder01441_CD20_46-217,40.144
binder01442_CD20_46-217,43.738
binder01443_CD20_46-217,47.327
binder01444_CD20_46-217,58.704
binder01445_CD20_46-217,48.649
binder01446_CD20_46-217,39.87
binder01447_CD20_46-217,53.989
binder01448_CD20_46-217,41.148
binder01449_CD20_46-217,50.359
binder01450_CD20_46-217,49.369
binder01451_CD20_46-217,42.039
